Hotel,Hotel Latitude,Hotel Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Le Bristol,48.87180426661001,2.3149024227359742,Le Bristol,48.871804266610006,2.314902422735974,Hotel
Le Bristol,48.87180426661001,2.3149024227359742,Bar du Bristol,48.87179631044972,2.3150284778585632,Hotel Bar
Le Bristol,48.87180426661001,2.3149024227359742,Épicure,48.87209892539324,2.3151298574881896,French Restaurant
Le Bristol,48.87180426661001,2.3149024227359742,À la Châtaigne,48.87287646452703,2.3159902349352306,Corsican Restaurant
Le Bristol,48.87180426661001,2.3149024227359742,Le 114 Faubourg,48.871817,2.314526,French Restaurant
Le Bristol,48.87180426661001,2.3149024227359742,Spa Le Bristol by La Prairie,48.87168743071633,2.315196990966797,Spa
Le Bristol,48.87180426661001,2.3149024227359742,hotel amastan,48.87174463181005,2.3123071174719185,Resort
Le Bristol,48.87180426661001,2.3149024227359742,Bugsy's,48.87134252504289,2.317976344052671,Bar
Le Bristol,48.87180426661001,2.3149024227359742,Hôtel La Réserve,48.86976263362971,2.3132845759391785,Hotel
Le Bristol,48.87180426661001,2.3149024227359742,Gentlemen 1919,48.87093302661043,2.3115142351802933,Cocktail Bar
Le Bristol,48.87180426661001,2.3149024227359742,Hôtel Pavillon des Lettres,48.87138754871105,2.3179926133316027,Hotel
Le Bristol,48.87180426661001,2.3149024227359742,Eric Kayser,48.87374270057549,2.3157763481140137,Bakery
Le Bristol,48.87180426661001,2.3149024227359742,Zo,48.871074361770525,2.3182399570941925,Mediterranean Restaurant
Le Bristol,48.87180426661001,2.3149024227359742,Trapani,48.87096622569502,2.311615562587314,Italian Restaurant
Le Bristol,48.87180426661001,2.3149024227359742,Soon,48.870881956893705,2.3116136158385676,Korean Restaurant
Le Bristol,48.87180426661001,2.3149024227359742,Dalloyau,48.87241776337712,2.311962196134692,French Restaurant
Le Bristol,48.87180426661001,2.3149024227359742,Le 105,48.87242023672575,2.3112085461616516,Bar
Le Bristol,48.87180426661001,2.3149024227359742,Juvia,48.87241670834454,2.3112300038337708,French Restaurant
Le Bristol,48.87180426661001,2.3149024227359742,Les Jardins d'Épicure,48.87324135482812,2.3119472437175594,Snack Place
W Paris – Opéra,48.8720985,2.3332127000000003,Place de l'Opéra,48.87086688393964,2.3321523722815702,Plaza
W Paris – Opéra,48.8720985,2.3332127000000003,Opéra Garnier,48.872124954463864,2.331708669662475,Opera House
W Paris – Opéra,48.8720985,2.3332127000000003,Terrasse des Galeries Lafayette,48.87333870999123,2.332170009613037,Roof Deck
W Paris – Opéra,48.8720985,2.3332127000000003,Boutique Lindt Opera,48.87237194198658,2.330646514892578,Chocolate Shop
W Paris – Opéra,48.8720985,2.3332127000000003,W Paris – Opéra,48.8720985,2.3332127,Hotel
W Paris – Opéra,48.8720985,2.3332127000000003,Galeries Lafayette Haussmann,48.8735879,2.3321501,Department Store
W Paris – Opéra,48.8720985,2.3332127000000003,SEPHORA,48.87259976,2.3337384,Cosmetics Shop
W Paris – Opéra,48.8720985,2.3332127000000003,Pierre Hermé,48.87342818846545,2.3321370000032333,Pastry Shop
W Paris – Opéra,48.8720985,2.3332127000000003,Académie Nationale de Musique,48.87112287829175,2.331461906433105,Historic Site
W Paris – Opéra,48.8720985,2.3332127000000003,Galeries Lafayette Gourmet,48.873046,2.330438,Gourmet Shop
W Paris – Opéra,48.8720985,2.3332127000000003,Prada,48.87347740435077,2.331907885320984,Women's Store
W Paris – Opéra,48.8720985,2.3332127000000003,Tiffany & Co.,48.873578,2.332095,Jewelry Store
W Paris – Opéra,48.8720985,2.3332127000000003,Mister Garden,48.87022612741393,2.333923238248245,Salad Place
W Paris – Opéra,48.8720985,2.3332127000000003,Flyview,48.870292452095924,2.3331014566603763,Theme Park Ride / Attraction
W Paris – Opéra,48.8720985,2.3332127000000003,Uniqlo,48.87278226249418,2.3308130957481676,Clothing Store
W Paris – Opéra,48.8720985,2.3332127000000003,InterContinental Paris Le Grand Hôtel,48.8708361,2.3307253,Hotel
W Paris – Opéra,48.8720985,2.3332127000000003,Apple Opéra,48.8723225,2.3333579,Electronics Store
W Paris – Opéra,48.8720985,2.3332127000000003,Sadaharu Aoki,48.87324297760495,2.3308755569915367,Dessert Shop
W Paris – Opéra,48.8720985,2.3332127000000003,H&M,48.873205106932,2.333560717638652,Clothing Store
W Paris – Opéra,48.8720985,2.3332127000000003,Disney Store,48.873552845679136,2.331814335308105,Toy / Game Store
W Paris – Opéra,48.8720985,2.3332127000000003,Galeries Lafayette La Cave,48.87327039289344,2.3303597717135034,Wine Shop
W Paris – Opéra,48.8720985,2.3332127000000003,Bar de l'InterContinental Grand Hôtel Paris,48.87081093935989,2.3309556365418977,Hotel Bar
W Paris – Opéra,48.8720985,2.3332127000000003,Coco,48.87210201984631,2.3323483765125275,French Restaurant
W Paris – Opéra,48.8720985,2.3332127000000003,Alto Café,48.8734722291073,2.3317817338256446,Coffee Shop
W Paris – Opéra,48.8720985,2.3332127000000003,Hanoi Cà Phê,48.871479252751186,2.3356756567955017,Vietnamese Restaurant
W Paris – Opéra,48.8720985,2.3332127000000003,Midi 12,48.87335987988451,2.3347462713718414,Creperie
W Paris – Opéra,48.8720985,2.3332127000000003,Mamou,48.87384766702744,2.335369884967804,French Restaurant
W Paris – Opéra,48.8720985,2.3332127000000003,Place Charles Garnier,48.87190208909772,2.3306524582258605,Plaza
W Paris – Opéra,48.8720985,2.3332127000000003,Marks & Spencer Food,48.8738397283959,2.333068549633026,Food & Drink Shop
W Paris – Opéra,48.8720985,2.3332127000000003,Cartier,48.87338641039136,2.3314855042991667,Jewelry Store
W Paris – Opéra,48.8720985,2.3332127000000003,Starbucks,48.870636299581186,2.3335862159729004,Coffee Shop
W Paris – Opéra,48.8720985,2.3332127000000003,La Cure Gourmande,48.8697887450351,2.332400679588318,Candy Store
W Paris – Opéra,48.8720985,2.3332127000000003,Galeries Lafayette Homme,48.87363849116637,2.3305153467495785,Men's Store
W Paris – Opéra,48.8720985,2.3332127000000003,Gucci,48.873416332889434,2.3323094844818115,Accessories Store
W Paris – Opéra,48.8720985,2.3332127000000003,Galeries Lafayette Maison,48.87322486376058,2.3303194728359933,Furniture / Home Store
W Paris – Opéra,48.8720985,2.3332127000000003,Brioche Dorée,48.870408228192,2.3329187460328,Sandwich Place
W Paris – Opéra,48.8720985,2.3332127000000003,Théâtre Edouard VII,48.87139401862037,2.3294059932231903,Theater
W Paris – Opéra,48.8720985,2.3332127000000003,La Galerie de l'Opéra de Paris,48.8716003347945,2.3322448948005103,Souvenir Shop
W Paris – Opéra,48.8720985,2.3332127000000003,REPETTO,48.869779,2.331952,Shoe Store
W Paris – Opéra,48.8720985,2.3332127000000003,Hôtel Banke,48.87367001228106,2.3361276090145107,Hotel
W Paris – Opéra,48.8720985,2.3332127000000003,W Lounge,48.87212263895006,2.3332951962947845,Cocktail Bar
W Paris – Opéra,48.8720985,2.3332127000000003,Cojean,48.872488378538684,2.3349621891975403,Salad Place
W Paris – Opéra,48.8720985,2.3332127000000003,Galerie de la Bibliothèque-musée de l’Opéra,48.871838,2.330768,Art Gallery
W Paris – Opéra,48.8720985,2.3332127000000003,Boutique Nespresso,48.872102,2.330469,Coffee Shop
W Paris – Opéra,48.8720985,2.3332127000000003,Pierre Marcolini Chocolatier,48.87084648922339,2.3302011115050107,Chocolate Shop
W Paris – Opéra,48.8720985,2.3332127000000003,Godiva,48.869785569319646,2.332400679588318,Chocolate Shop
W Paris – Opéra,48.8720985,2.3332127000000003,Bucherer,48.87060595439132,2.330362200736999,Jewelry Store
W Paris – Opéra,48.8720985,2.3332127000000003,Mavrommatis,48.87325325903168,2.3304585427007285,Greek Restaurant
W Paris – Opéra,48.8720985,2.3332127000000003,Escape Hunt Paris,48.87012078204942,2.3353323340415955,Escape Room
W Paris – Opéra,48.8720985,2.3332127000000003,Tom Ford,48.87374960434145,2.3306411151978637,Boutique
W Paris – Opéra,48.8720985,2.3332127000000003,Starbucks,48.87294177283379,2.3347583413124084,Coffee Shop
W Paris – Opéra,48.8720985,2.3332127000000003,Kiriko,48.87425033040729,2.3334869742393494,Japanese Restaurant
W Paris – Opéra,48.8720985,2.3332127000000003,À Côté,48.87350713051424,2.3350499261075655,Bistro
W Paris – Opéra,48.8720985,2.3332127000000003,Entre 2 Rives,48.870196954066934,2.335725963196314,Vietnamese Restaurant
W Paris – Opéra,48.8720985,2.3332127000000003,Paris Look,48.87257071781385,2.3359615932087143,Clothing Store
W Paris – Opéra,48.8720985,2.3332127000000003,Gandhi Ji's,48.87332580958313,2.33465239405632,Indian Restaurant
W Paris – Opéra,48.8720985,2.3332127000000003,Autour du Yangtse,48.87205703268135,2.3351673781871796,Chinese Restaurant
W Paris – Opéra,48.8720985,2.3332127000000003,Cojean,48.874349562396354,2.333116829395294,Salad Place
W Paris – Opéra,48.8720985,2.3332127000000003,Mango,48.87346656600127,2.330014763009772,Women's Store
W Paris – Opéra,48.8720985,2.3332127000000003,The Chess Hotel,48.87159337459651,2.3349369154427415,Resort
W Paris – Opéra,48.8720985,2.3332127000000003,Il Caffe,48.87250817013102,2.335939110506233,Italian Restaurant
W Paris – Opéra,48.8720985,2.3332127000000003,Cinco Jotas,48.87328396832179,2.330154159862064,Spanish Restaurant
W Paris – Opéra,48.8720985,2.3332127000000003,Josefin,48.873727833941004,2.336166491599674,French Restaurant
W Paris – Opéra,48.8720985,2.3332127000000003,Club Haussmann,48.87295817701704,2.335244640186414,Nightclub
W Paris – Opéra,48.8720985,2.3332127000000003,Hôtel Richmond Opéra,48.872012045475955,2.334889769554138,Hotel
W Paris – Opéra,48.8720985,2.3332127000000003,Goutu,48.8724678694104,2.3360312566349393,Sandwich Place
W Paris – Opéra,48.8720985,2.3332127000000003,Paris Marriott Opera Ambassador Hotel,48.87269655230499,2.336472272872925,Hotel
W Paris – Opéra,48.8720985,2.3332127000000003,It Rocks,48.87429682400829,2.3350702643839027,Burger Joint
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Hôtel Plaza Athénée,48.86623539871467,2.304373677060653,Hotel
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Christian Dior,48.866974558476585,2.3068569498080738,Tailor Shop
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Louis Vuitton,48.86626935918871,2.3054136259725055,Boutique
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Le Bar du Plaza Athénée,48.866307,2.3044,Hotel Bar
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Le Relais Plaza,48.8660532,2.3039114,French Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Restaurant Alain Ducasse,48.866195298642594,2.304214280207475,French Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Théâtre des Champs-Élysées,48.8657,2.303133,Music Venue
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Dior Institut au Plaza Athénée,48.866165368503935,2.304220629465135,Spa
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,L'Avenue,48.86725728728338,2.3062773048877716,French Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Valentino,48.86580732732532,2.303696014727604,Women's Store
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Manko,48.86554919908828,2.303264202711366,Peruvian Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Hotel West End,48.86704639035436,2.3039115251503337,Hotel
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Prada,48.865811663023635,2.3040988776410467,Boutique
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Yves Saint Laurent,48.86576732783892,2.3012222859114377,Boutique
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Jimmy Choo,48.867139736908854,2.3065281063335528,Shoe Store
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Pret A Manger,48.86819917338287,2.3028495604794585,Sandwich Place
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Le Stresa,48.86692540647491,2.3037298321366926,Italian Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,CHANEL,48.867341876477525,2.3075029300593997,Boutique
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Bellota-Bellota,48.8675089996163,2.303561958183983,Tapas Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Giorgio Armani,48.86587223563852,2.3049187660217285,Boutique
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Le Crazy Horse,48.86591105289464,2.301753759384155,Performing Arts Venue
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Courrèges,48.8682848394213,2.304268064332568,Boutique
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Salvatore Ferragamo,48.8675882824824,2.30690266190322,Leather Goods Store
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Shirvan,48.865028904766284,2.3014405653527246,Mediterranean Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Chez André,48.867800614599844,2.302836701273918,Bistro
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Hôtel de la Trémoille,48.866946165209534,2.3028378282255293,Hotel
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,La Maison de la Truffe,48.86805280749024,2.3028703085497484,French Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Le Relais de l'Entrecôte,48.86814123013961,2.3027729988098145,Steakhouse
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Okuda 奥田,48.86689358404519,2.3025451269629493,Japanese Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Dior Homme,48.867112673972045,2.3063008505187272,Men's Store
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,La Cour Jardin,48.866117111024316,2.3041294333397673,French Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Givenchy,48.86529338864639,2.301434658943671,Accessories Store
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Maison Blanche,48.86576942725703,2.302930638330926,French Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Place François 1er,48.86626890502491,2.3079122869144872,Plaza
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Bottega Veneta,48.865707899694264,2.3048424590464887,Boutique
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Zadig & Voltaire,48.86680816193305,2.3070234871025086,Clothing Store
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Balenciaga,48.8657116,2.3016804,Accessories Store
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Pedra Alta,48.86886047212987,2.3040159183697555,Seafood Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Hôtel Chambiges Élysées,48.86686458497101,2.303840096872485,Hotel
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Studio des Champs-Élysées,48.8656396598321,2.3034939678566717,Theater
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Balmain,48.86855102198361,2.3038690409523164,Boutique
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Chez Francis,48.86480822452765,2.3017371928033947,Brasserie
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,La Pistacherie,48.864888317097005,2.3012584938716576,Candy Store
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Marius et Janette,48.865219,2.301633,Seafood Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Melia Royal Alma,48.86544511000741,2.3044235064618936,Hotel
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Chez Savy,48.86706416985684,2.307704467892522,Bistro
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Jour,48.86710210865292,2.3038148753406307,Salad Place
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Siamin',48.86692573445661,2.3077185241614724,Thai Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Philippe et Jean-Pierre,48.86682558050888,2.302731202296845,French Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Bar des Théâtres,48.86523526414211,2.3040519938696877,French Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Hôtel Montaigne,48.865669340408125,2.3036441893176467,Hotel
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Orient Extrême,48.86698269136852,2.307760096712001,Japanese Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Le George V Café,48.865235,2.301094,Café
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Baby Dior,48.86647265600066,2.305792827612674,Kids Store
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,La Terrasse Montaigne,48.86628270170336,2.3042531570778237,French Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Carrefour City,48.8666702,2.3023727,Supermarket
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Le Petit Marius,48.86534852849235,2.3014434163465336,Seafood Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Cantina Di Luca,48.86597820863731,2.301393974838434,Italian Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Casa Di Delfo,48.86663686181782,2.3022077641563303,Italian Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Le Grand Corona,48.865004132771574,2.300933003425598,French Restaurant
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Monsieur Mouche,48.86398,2.305976,Cocktail Bar
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Hôtel Le Damantin,48.865100124706196,2.3076622957008475,Hotel
Hôtel Plaza Athénée,48.86623539871468,2.3043736770606533,Bert's,48.86508558451928,2.300813206763223,Sandwich Place
Hôtel Four Seasons George V,48.868849,2.3006830000000003,Hôtel Four Seasons George V,48.868849,2.300683,Hotel
Hôtel Four Seasons George V,48.868849,2.3006830000000003,Le Cinq,48.868798433029255,2.300564761718998,French Restaurant
Hôtel Four Seasons George V,48.868849,2.3006830000000003,Hôtel Prince de Galles,48.869143,2.3006579,Hotel
Hôtel Four Seasons George V,48.868849,2.3006830000000003,The Spa,48.86828263488801,2.3007774746816763,Spa
Hôtel Four Seasons George V,48.868849,2.3006830000000003,Le Bar,48.8687269218216,2.301072361847326,Hotel Bar
Hôtel Four Seasons George V,48.868849,2.3006830000000003,Pret A Manger,48.86819917338287,2.3028495604794585,Sandwich Place
Hôtel Four Seasons George V,48.868849,2.3006830000000003,Le 39V,48.869833907134755,2.30042512053398,French Restaurant
